8.20547	-0.01204	396309.00000
8.25495	-0.01242	396499.00000
8.30286	-0.01246	396683.00000
8.35495	-0.01183	396883.00000
8.40521	-0.01115	397076.00000
8.45469	-0.01075	397266.00000
8.50495	-0.01185	397459.00000
8.55625	-0.01202	397656.00000
8.60521	-0.01103	397844.00000
8.65443	-0.01175	398033.00000
8.70417	-0.01189	398224.00000
8.75443	-0.01163	398417.00000
8.80573	-0.01178	398614.00000
8.85495	-0.01164	398803.00000
8.90547	-0.01163	398997.00000
8.95521	-0.01249	399188.00000
9.00573	-0.01181	399382.00000
9.05469	-0.01215	399570.00000
9.10495	-0.01211	399763.00000
9.15599	-0.01232	399959.00000
9.20573	-0.01176	400150.00000
9.25521	-0.01232	400340.00000
9.30651	-0.01229	400537.00000
9.35625	-0.01288	400728.00000
9.40625	-0.01280	400920.00000
9.45573	-0.01240	401110.00000
9.50677	-0.01277	401306.00000
9.55651	-0.01229	401497.00000
9.60729	-0.01228	401692.00000
9.65755	-0.01246	401885.00000
9.70755	-0.01236	402077.00000
9.75833	-0.01272	402272.00000
9.80833	-0.01266	402464.00000
9.85833	-0.01196	402656.00000
9.90807	-0.01301	402847.00000
9.95807	-0.01259	403039.00000
10.00833	-0.01311	403232.00000
10.05885	-0.01204	403426.00000
10.10859	-0.01262	403617.00000
10.15885	-0.01279	403810.00000
10.20885	-0.01204	404002.00000
10.25833	-0.01189	404192.00000
10.30859	-0.01278	404385.00000
10.35807	-0.01244	404575.00000
10.40833	-0.01279	404768.00000
10.45833	-0.01263	404960.00000
10.50885	-0.01270	405154.00000
10.55859	-0.01251	405345.00000
10.60807	-0.01281	405535.00000
10.65729	-0.01289	405724.00000
10.70755	-0.01314	405917.00000
10.75729	-0.01283	406108.00000
10.80703	-0.01232	406299.00000
10.85677	-0.01212	406490.00000
10.90703	-0.01257	406683.00000
10.95755	-0.01273	406877.00000
11.00677	-0.01237	407066.00000
11.05599	-0.01303	407255.00000
11.10625	-0.01313	407448.00000
11.15495	-0.01224	407635.00000
11.20391	-0.01244	407823.00000
